Date,Value,21_Month_MA
2006-09-01,1317.74,1240.2061904761906
2006-10-01,1363.38,1248.8714285714286
2006-11-01,1388.64,1257.8719047619047
2006-12-01,1416.42,1268.4204761904762
2007-01-01,1424.16,1280.7885714285715
2007-02-01,1444.8,1293.48
2007-03-01,1406.95,1303.227619047619
2007-04-01,1463.64,1314.7228571428573
2007-05-01,1511.14,1328.3833333333334
2007-06-01,1514.19,1342.1104761904762
2007-07-01,1520.71,1357.7652380952381
2007-08-01,1454.62,1368.1104761904762
2007-09-01,1497.12,1379.3033333333335
2007-10-01,1539.66,1391.7285714285715
2007-11-01,1463.39,1400.6209523809525
2007-12-01,1479.22,1409.4533333333334
2008-01-01,1378.76,1413.1004761904762
2008-02-01,1354.87,1416.1890476190474
2008-03-01,1316.94,1419.2257142857143
2008-04-01,1370.47,1424.4747619047619
2008-05-01,1403.22,1430.0019047619048
2008-06-01,1341.25,1431.1214285714286
2008-07-01,1257.33,1426.0714285714287
2008-08-01,1281.47,1420.9680952380952
2008-09-01,1216.95,1411.469523809524
2008-10-01,968.8,1389.7857142857142
2008-11-01,883.04,1363.0352380952381
2008-12-01,877.56,1337.8261904761905
2009-01-01,865.58,1309.347142857143
2009-02-01,805.23,1275.732380952381
2009-03-01,757.13,1239.6819047619047
2009-04-01,848.15,1207.6552380952382
2009-05-01,902.41,1181.3595238095238
2009-06-01,926.12,1154.1690476190477
2009-07-01,935.82,1125.414761904762
2009-08-01,1009.73,1103.8119047619048
2009-09-01,1044.55,1083.1133333333332
2009-10-01,1067.66,1068.2990476190475
2009-11-01,1088.07,1055.594285714286
2009-12-01,1110.38,1045.7580952380952
2010-01-01,1123.58,1034.0014285714287
2010-02-01,1089.16,1019.0461904761905
2010-03-01,1152.05,1010.0366666666666
2010-04-01,1197.32,1007.1790476190475
2010-05-01,1125.06,999.7309523809524
2010-06-01,1083.36,993.3695238095239
2010-07-01,1079.8,998.6552380952382
2010-08-01,1087.28,1008.3809523809524
2010-09-01,1122.08,1020.0247619047617
2010-10-01,1171.58,1034.5961904761905
2010-11-01,1198.89,1053.3419047619047
2010-12-01,1241.53,1076.4085714285716
2011-01-01,1282.62,1097.097619047619
2011-02-01,1321.12,1117.0361904761903
2011-03-01,1304.49,1135.0538095238096
2011-04-01,1331.51,1153.8961904761904
2011-05-01,1338.31,1169.5428571428572
2011-06-01,1287.29,1181.1019047619047
2011-07-01,1325.19,1193.3652380952383
2011-08-01,1185.31,1197.995714285714
2011-09-01,1173.88,1201.019523809524
2011-10-01,1207.22,1205.002380952381
2011-11-01,1226.42,1211.5385714285712
2011-12-01,1243.32,1215.8847619047617
2012-01-01,1300.58,1220.8019047619048
2012-02-01,1352.49,1231.6319047619047
2012-03-01,1389.24,1246.197619047619
2012-04-01,1386.43,1260.7990476190475
2012-05-01,1341.27,1272.8938095238095
2012-06-01,1323.48,1282.4842857142858
2012-07-01,1359.78,1291.4461904761904
2012-08-01,1403.45,1301.1871428571428
2012-09-01,1443.42,1310.8009523809526
2012-10-01,1437.82,1318.1914285714286
2012-11-01,1394.51,1321.6861904761904
2012-12-01,1422.29,1327.2957142857142
2013-01-01,1480.4,1334.3857142857141
2013-02-01,1512.31,1342.6714285714286
2013-03-01,1550.83,1355.2209523809524
2013-04-01,1570.7,1366.9119047619047
2013-05-01,1639.84,1388.5561904761905
2013-06-01,1618.77,1409.7414285714285
2013-07-01,1668.68,1431.7157142857143
2013-08-01,1670.09,1452.8428571428572
2013-09-01,1687.17,1473.9785714285715
2013-10-01,1720.03,1493.952380952381
2013-11-01,1783.54,1514.4785714285715
2013-12-01,1807.78,1534.4090476190477
2014-01-01,1822.36,1555.1676190476192
2014-02-01,1817.04,1577.8233333333333
2014-03-01,1863.52,1603.5395238095239
2014-04-01,1864.26,1627.5623809523809
2014-05-01,1889.77,1650.7204761904761
2014-06-01,1947.09,1674.7047619047617
2014-07-01,1973.1,1700.1942857142858
2014-08-01,1961.53,1727.195238095238
2014-09-01,1993.23,1754.3828571428571
2014-10-01,1937.27,1776.1385714285716
2014-11-01,2044.57,1801.4842857142855
2014-12-01,2054.27,1825.4576190476191
2015-01-01,2028.18,1847.2423809523807
2015-02-01,2082.2,1868.3071428571427
2015-03-01,2079.99,1890.27
2015-04-01,2094.86,1910.5642857142857
2015-05-01,2111.94,1931.6047619047617
2015-06-01,2099.29,1951.2295238095237
2015-07-01,2094.14,1969.0442857142857
2015-08-01,2039.87,1981.2504761904763
2015-09-01,1944.41,1987.7566666666667
2015-10-01,2024.81,1997.397142857143
2015-11-01,2080.62,2009.9485714285713
2015-12-01,2054.08,2019.022857142857
2016-01-01,1918.6,2021.6104761904762
2016-02-01,1904.42,2022.3080952380953
2016-03-01,2021.95,2025.8728571428571
2016-04-01,2075.54,2030.7509523809522
2016-05-01,2065.55,2035.7042857142853
2016-06-01,2083.89,2040.0214285714287
2016-07-01,2148.9,2050.0990476190473
2016-08-01,2170.95,2056.117142857143
2016-09-01,2157.69,2061.041904761905
2016-10-01,2143.02,2066.5104761904763
2016-11-01,2164.99,2070.4528571428573
2016-12-01,2246.63,2078.388095238095
2017-01-01,2275.12,2086.9719047619046
2017-02-01,2329.91,2097.3514285714286
2017-03-01,2366.82,2110.0909523809523
2017-04-01,2359.31,2122.7180952380954
2017-05-01,2395.35,2139.6457142857143
2017-06-01,2433.99,2162.9590476190474
2017-07-01,2454.1,2183.4014285714284
2017-08-01,2456.22,2201.287142857143
2017-09-01,2492.84,2222.1804761904764
2017-10-01,2557.0,2252.5804761904765
2017-11-01,2593.61,2285.3990476190475
2017-12-01,2664.34,2315.9890476190476
2018-01-01,2789.8,2350.0014285714287
2018-02-01,2705.16,2380.4590476190474
2018-03-01,2702.77,2409.9295238095237
2018-04-01,2653.63,2433.964285714286
2018-05-01,2701.49,2459.228095238095
2018-06-01,2754.35,2487.6404761904764
2018-07-01,2793.64,2518.622380952381
2018-08-01,2857.82,2551.614285714286
2018-09-01,2901.5,2582.7985714285714
2018-10-01,2785.46,2607.100476190476
2018-11-01,2723.23,2625.83
2018-12-01,2567.31,2635.3771428571426
2019-01-01,2607.39,2647.190476190476
2019-02-01,2754.86,2664.31
2019-03-01,2803.98,2681.9285714285716
2019-04-01,2903.8,2703.342857142857
2019-05-01,2854.71,2722.3185714285714
2019-06-01,2890.17,2741.2390476190476
2019-07-01,2996.11,2762.1490476190475
2019-08-01,2897.5,2776.62
2019-09-01,2982.16,2791.7542857142857
2019-10-01,2977.68,2800.7009523809525
2019-11-01,3104.9,2819.7361904761906
2019-12-01,3176.75,2842.306666666667
2020-01-01,3278.2,2872.0480952380954
2020-02-01,3277.31,2899.468095238095
2020-03-01,2652.39,2894.612857142857
2020-04-01,2761.98,2893.105238095238
2020-05-01,2919.61,2896.0476190476193
2020-06-01,3104.66,2905.7219047619046
2020-07-01,3207.62,2925.824761904762
2020-08-01,3391.71,2957.657142857143
2020-09-01,3365.52,2995.667142857143
2020-10-01,3418.7,3034.3009523809524
2020-11-01,3548.99,3072.1166666666663
2020-12-01,3695.31,3114.560952380952
2021-01-01,3793.75,3156.9395238095235
2021-02-01,3883.43,3205.92619047619
2021-03-01,3910.51,3254.51380952381
2021-04-01,4141.18,3309.0409523809526
2021-05-01,4167.85,3369.53380952381
2021-06-01,4238.49,3429.3590476190475
2021-07-01,4363.71,3495.3604761904767
2021-08-01,4454.21,3559.6133333333337
2021-09-01,4445.54,3620.0319047619046
2021-10-01,4460.71,3676.3419047619045
2021-11-01,4667.39,3742.5361904761908
2021-12-01,4674.77,3838.84
2022-01-01,4573.82,3925.1180952380955
2022-02-01,4435.98,3997.3261904761907
2022-03-01,4391.27,4058.5933333333337
2022-04-01,4391.3,4114.959047619048
2022-05-01,4040.36,4145.847142857143
2022-06-01,3898.95,4171.248571428571
2022-07-01,3911.73,4194.726190476191
2022-08-01,4158.56,4223.753333333333
2022-09-01,3850.52,4231.144285714286
2022-10-01,3726.05,4227.920476190477
2022-11-01,3917.49,4229.542380952381
2022-12-01,3912.38,4229.631428571428
2023-01-01,3960.66,4221.035238095238
2023-02-01,4079.68,4216.836666666666
2023-03-01,3968.56,4203.982857142857
2023-04-01,4121.47,4192.447619047619
2023-05-01,4146.17,4177.7790476190485
2023-06-01,4345.37,4173.009047619048
2023-07-01,4508.08,4175.264761904762
2023-08-01,4426.24,4163.7814285714285
2023-09-01,4409.1,4151.130476190477
2023-10-01,4258.98,4136.138095238095
2023-11-01,4460.06,4137.284761904762
2023-12-01,4685.05,4151.274285714286
2024-01-01,4804.49,4170.95
2024-02-01,5011.96,4217.216666666666
2024-03-01,5170.57,4277.7699999999995
2024-04-01,5220.58,4340.096190476191
2024-04-26,5099.96,4384.924761904762
